DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,AVG_PRICE_PER_UNIT,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
2019-02-09,185,185292,188136,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-02,187,187144,189045,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-03-15,190,190246,191716,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-08-13,194,194264,194327,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2018-09-09,194,194369,194800,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-13,197,197066,196986,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-08-29,199,199114,198054,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2018-09-10,199,199114,198055,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-09,200,200009,199280,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-19,201,201328,201389,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-03-10,203,203081,202657,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-05-30,203,203245,203317,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-09-29,207,207172,205616,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2018-12-26,208,208064,206472,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-09,210,210019,208998,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-15,210,210085,209277,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-01,210,210325,210322,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-02,213,213163,212968,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-03-24,215,215318,214628,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-21,216,216101,215118,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-08-01,219,219095,218543,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-27,220,220295,219832,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-04,221,221358,221368,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2018-08-06,222,222220,222756,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2018-12-08,223,223130,223703,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-01-15,225,225174,225722,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2018-09-09,226,226053,226503,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-04,227,227214,229552,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-25,230,230179,233143,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-11-04,231,231058,233922,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-03,231,231208,234541,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-11-11,231,231208,234542,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-04-15,231,231272,234783,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-03-13,235,235365,238461,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-30,236,236128,239324,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-21,236,236144,239417,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-08-29,236,236247,240053,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-04,237,237293,241454,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-12-11,238,238277,242995,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-09,239,239191,243744,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-05-28,241,241070,244946,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-20,246,246078,248023,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-09-26,246,246136,248144,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-09,247,247212,249938,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-13,249,249064,250930,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-23,250,250018,251550,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-12-24,250,250018,251551,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-06,250,250221,252390,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-27,251,251117,253147,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-05,251,251136,253170,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-04-30,251,251136,253171,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-16,255,255192,254761,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-23,256,256052,255170,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-03,257,257165,256752,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-01,259,259074,257889,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-26,259,259074,257890,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-02-27,259,259074,257891,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-29,259,259099,258070,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-06-24,260,260230,259459,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-05-02,260,260372,259695,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-06-05,261,261308,260999,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2018-08-23,264,264238,262995,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-08-12,270,270212,268036,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Budget
2019-05-14,19,19011,15831,4,Dorito Corn Chp     Supreme 380g,2,6.5,3.25,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-15,20,20025,16968,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-18,39,39112,35294,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-16,40,40076,36475,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-18,57,57122,51950,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,5,23.0,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-20,68,68088,65454,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-14,79,79213,77684,4,Dorito Corn Chp     Supreme 380g,1,3.25,3.25,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-17,88,88280,87617,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-14,118,118161,121609,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-15,124,124163,127898,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-14,144,144037,144095,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-16,153,153116,152395,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-17,174,174180,175234,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,4,18.4,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-17,180,180128,181826,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-14,180,180204,182333,4,Dorito Corn Chp     Supreme 380g,2,6.5,3.25,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-17,199,199078,197903,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,3,13.8,4.6000000000000005,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-14,201,201162,200631,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-20,207,207165,205569,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-19,210,210087,209290,4,Dorito Corn Chp     Supreme 380g,5,16.25,3.25,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-15,221,221338,221294,4,Dorito Corn Chp     Supreme 380g,2,6.5,3.25,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-18,222,222201,222648,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,5,23.0,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-14,226,226317,227940,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-15,233,233098,236834,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,5,23.0,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-14,240,240028,244026,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-20,250,250359,252935,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-20,260,260095,259227,4,Dorito Corn Chp     Supreme 380g,1,3.25,3.25,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2018-11-03,2,2225,825,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-01-07,3,3134,1646,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-12-31,4,4054,2885,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-10-16,4,4063,2925,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-10-07,4,4068,2950,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-13,4,4111,3150,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-30,4,4120,3198,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-25,4,4120,3201,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-06-07,4,4123,3219,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-02-12,5,5128,5124,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-06-25,5,5128,5128,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-09-28,5,5137,5179,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2018-09-03,5,5169,5370,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-21,7,7036,6451,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-03-31,7,7083,6627,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-10,7,7093,6671,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-11,7,7290,7463,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2019-02-03,8,8351,8307,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-25,10,10071,9456,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-12-27,10,10074,9476,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-10-08,10,10116,9729,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-23,10,10207,10264,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-03-07,10,10227,10367,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-09-08,12,12235,10881,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-26,12,12355,11069,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-05,13,13053,11427,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-02-03,13,13060,11475,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-11-19,13,13089,11661,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-03-19,13,13156,12087,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-31,15,15141,13592,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2019-01-25,15,15235,14126,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-02-13,16,16247,14378,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-01-24,18,18067,15260,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-11,18,18468,15758,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-03-14,19,19007,15810,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-26,19,19011,15830,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-01-15,19,19059,15990,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-07,21,21075,17633,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-18,21,21085,17651,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-07,21,21193,17829,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-10,21,21277,17957,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-06-12,22,22373,18592,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-07,23,23064,19140,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-06-02,23,23176,19778,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-06,25,25162,21899,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-11-28,25,25236,22015,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-13,26,26044,22428,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-06,26,26132,22848,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-28,26,26168,23011,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-06-22,26,26172,23035,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-23,26,26243,23355,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2019-01-20,26,26285,23527,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-06-29,26,26285,23530,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-11-01,26,26367,23869,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-02-16,27,27102,24083,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-07,27,27329,24430,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-11,28,28034,24726,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-02-08,28,28039,24761,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-22,28,28100,25109,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-11,29,29244,26282,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-05-01,29,29315,26386,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-01-12,30,30072,26920,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-02-12,33,33083,29968,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2019-01-12,34,34089,31201,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-01-27,34,34173,31323,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-08,34,34241,31418,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-07-24,35,35354,31893,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-12-19,35,35354,31894,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-11-07,35,35408,31947,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-10-22,36,36046,32208,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-12-22,36,36162,32640,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-11-29,36,36206,32807,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,MIDAGE SINGLES/COUPLES,Mainstream
2018-08-02,37,37064,33542,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2019-04-27,37,37252,33816,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
2018-10-31,38,38381,34430,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,MIDAGE SINGLES/COUPLES,Mainstream
